pair_idx	answer_text	answer_text_idx	date	gender	match_id	opponent	player	question_text	question_text_idx	ranking	result	stage	tournament	tournament_type
3363_6	The Olympics are once in four years. If somebody wants to be complaining about that, well, I don't see it as a good option. That's the tournament which we have only once in four years, so I think, yeah, you can make your schedule work even for that. Yeah, I mean, I don't see any other reasons why to be complaining about to have the Olympics or not. So if you don't want to play the Olympics, don't play the Olympics. That's the option of all of us, and that's how it is. You can still have a possibility to choose the tournaments you want to play. Yeah, also, I mean, the other way is also talking about the schedule. But, I mean, we were complaining about that, that the season is long. The next year even with the Olympics is going to be two weeks shorter. So, yeah, something happens and something was changed. I mean, it's really tough to really find it always perfect way. You know, you still needs to look at it and try to find some compromise between us and the ATP. So, yeah, I think something change, which is good. We see how it's going to be for the next years. )	3363_6.a	2011-10-09	M	3363	Marin Cilic	Tomas Berdych	Are you happy with the schedule? Because they said that it's too much for the players. Especially next year there is going to be Olympics so the schedule could be really tight.	3363_6.q	10.0	1	The Final	CHINA OPEN	ATP500
3363_7	(Smiling.) Well, yeah, that's a nice idea to have, but there is another opponent waiting for me in the first round. He's going to be really hungry to beat me as a champion from Beijing. So that's the first one who I'm really looking forward to. And when I saw the draw, it possibly could be my teammate from the Davis Cup, Radek Stepanek, so it could be really interesting match for the first round. That's it. You know, I mean, I'm not really thinking about anything more in there. I just want to go step by step, same as I did it here. Yeah, that's how I just want to take it.	3363_7.a	2011-10-09	M	3363	Marin Cilic	Tomas Berdych	Can you talk about your expectation in Shanghai? Back-to-back title?	3363_7.q	10.0	1	The Final	CHINA OPEN	ATP500
2124_0	I mean, that doesn't mean a whole lot to me, being the No.2 American. I wish James, I wish he had a little better year so he could still be in the top 10. To me, that's not really that important.	2124_0.a	2009-08-27	M	2124	Nikolay Davydenko	Sam Querrey	Have you had a chance to think about what that means now, to go behind Roddick at the Open?	2124_0.q	23.0	1	Quarterfinals	PILOT PEN TENNIS PRESENTED BY SCHICK	ATP250
2124_1	Just took a couple deep breaths, really focused on my first serve. Fortunately hit two big first serves in there. You know, you see that a lot. When you save breakpoints, that next game a lot of times you see guys with breakpoints, they go ahead and convert the break. That's kind of what happened.	2124_1.a	2009-08-27	M	2124	Nikolay Davydenko	Sam Querrey	Run me through what you're thinking. You had such a great match. You're down 15-40 on your serve.	2124_1.q	23.0	1	Quarterfinals	PILOT PEN TENNIS PRESENTED BY SCHICK	ATP250
2124_2	That's one of my best friends in Los Angeles, Shane Poppen and his friends. They live here in New Haven. They can't go Samurais. We've got that patented. They would go Sam, so that's pretty cool. They're like cousins of the Samurais.	2124_2.a	2009-08-27	M	2124	Nikolay Davydenko	Sam Querrey	They weren't nearly as boisterous as L.A., but you had some Samurai guys up there. Talk about the whole fan club phenomenon.	2124_2.q	23.0	1	Quarterfinals	PILOT PEN TENNIS PRESENTED BY SCHICK	ATP250
2124_3	Yeah, I mean, it's always been a weapon. I think lately I've been throwing in a lot more variety and it's paying off. I used to kind of just do everything 130. Now I'm throwing in the kick serve sometimes on the first serve to throw guys off guard a little bit, a fake kick. Sometimes I'm adding the body serve in a little more. You know, I'm not hitting it any harder than I used to, but I'm hitting my spots a little more and using a little more variety.	2124_3.a	2009-08-27	M	2124	Nikolay Davydenko	Sam Querrey	Can you talk about how your serve is really a weapon for you, how much confidence you have.	2124_3.q	23.0	1	Quarterfinals	PILOT PEN TENNIS PRESENTED BY SCHICK	ATP250
2124_4	Uhm, I just tried to stay in the long points when I could. If you win some long like 15-, 20-rally baseline points against guys like that, I think it really hurts them. They say, All right, he's bombing serves, but he's willing to stay in long baseline rallies with me. I think that can be intimidating. I thought I won a couple long ones today. Sometimes I think guys like Davydenko, Nadal, when they see that, it's tough for them.	2124_4.a	2009-08-27	M	2124	Nikolay Davydenko	Sam Querrey	Nikolay is such a great baseline player. Obviously you rely on your serve a lot. What else did you do because of how he plays to counter that today?	2124_4.q	23.0	1	Quarterfinals	PILOT PEN TENNIS PRESENTED BY SCHICK	ATP250
2124_5	My forehand, I feel like it's always been pretty big, it's always been a weapon. But it's getting better and better. I played him like two and a half years ago. I've come a long way since then. But, yeah, I mean, every day my forehand feels better. It's my biggest weapon. Maybe that and my serve, they're both pretty close. It's feeling good right now.	2124_5.a	2009-08-27	M	2124	Nikolay Davydenko	Sam Querrey	He said you have a better forehand now, you're actually hitting winners with it. Have you done something with that? Are you hitting the ball a little bit better?	2124_5.q	23.0	1	Quarterfinals	PILOT PEN TENNIS PRESENTED BY SCHICK	ATP250
2124_6	A combination of both. A lot of it's fitness, off-court work. A lot of it's just playing a lot of matches. You get fitter when you're playing matches. Like you said, I'm learning to anticipate a little better. That makes you look faster. I think Federer anticipates better than anyone. That makes him look like he's not even trying out there and he's getting every ball.	2124_6.a	2009-08-27	M	2124	Nikolay Davydenko	Sam Querrey	He also said you're running better. Is that a result of fitness or better court awareness out there?	2124_6.q	23.0	1	Quarterfinals	PILOT PEN TENNIS PRESENTED BY SCHICK	ATP250
2124_7	"Uhm, a little bit. A lot of it depends upon your body type. You know, you take Roddick, myself, Mardy Fish, John Isner, we're all 6'3"" or taller. We're going to go big serve, big forehand. You have a guy like James, he doesn't quite have the serve, but he's got a return. Same with Robby Ginepri. They're more kind of return and speed and craftiness. A little bit of it depends kind of on your body type. For the most part I think most Americans, you know, rely on big serve and they're looking to step up and take the first ball and whack it with a forehand or a backhand and kind of look to move forward, not necessarily come in."	2124_7.a	2009-08-27	M	2124	Nikolay Davydenko	Sam Querrey	He also said your play is kind of an all American style right now. I'm not sure what he meant, but do you see similarities in the top Americans' games that you would be lumped together?	2124_7.q	23.0	1	Quarterfinals	PILOT PEN TENNIS PRESENTED BY SCHICK	ATP250
2124_8	I think you misread that. Fourth round. Yeah, I mean, it's tough to look ahead to the fourth round. You know, that could be great. I'd be stoked if I made the fourth round again. If I got a chance at Nikolay again, that would be great. I'd be going into that match with confidence, knowing that I beat him here. We each have to win three rounds before we get there.	2124_8.a	2009-08-27	M	2124	Nikolay Davydenko	Sam Querrey	I don't know if you have seen the draw for the Open. If you both are able to advance, you would see Nikolay again in the third round. Would that be an advantage to either of you?	2124_8.q	23.0	1	Quarterfinals	PILOT PEN TENNIS PRESENTED BY SCHICK	ATP250
2124_9	It helps a lot. I started out today, I won eight points in a row I think. I went up 3-0 really quickly. I feel like I've been starting well lately. I think in all three matches I broke early in the first set. It's nice when you come out to like a booming start like that. You know, it sets you up well confidence-wise for the rest of the match.	2124_9.a	2009-08-27	M	2124	Nikolay Davydenko	Sam Querrey	When you come out in a match, you get to serve, first two serves are aces, how does that set you up for the rest of the match confidence-wise?	2124_9.q	23.0	1	Quarterfinals	PILOT PEN TENNIS PRESENTED BY SCHICK	ATP250
